fighter_l_name_f1,fighter_l_name_f2,winner,num_rounds,title_fight,weight_class,height_diff,reach_diff,rank_diff,event_name,event_city,event_country
Sanchez,Alessio,870.0,3,F,Welterweight,0.0,0.0,0.0,UFC 60: Hughes vs Gracie,Los Angeles,USA
Vera,Silva,265.0,3,F,Heavyweight,12.699999999999989,,0.0,UFC 60: Hughes vs Gracie,Los Angeles,USA
Swick,Riggs,483.0,3,F,Middleweight,2.539999999999992,17.78,0.0,UFC 60: Hughes vs Gracie,Los Angeles,USA
Horn,Sonnen,2505.0,3,F,Middleweight,0.0,2.5400000000000205,0.0,UFC 60: Hughes vs Gracie,Los Angeles,USA
Fisher,Wiman,2981.0,3,F,Lightweight,-7.6200000000000045,0.0,0.0,UFC 60: Hughes vs Gracie,Los Angeles,USA
Gonzaga,Scherner,2792.0,3,F,Heavyweight,-2.539999999999992,,0.0,UFC 60: Hughes vs Gracie,Los Angeles,USA
Guillard,Davis,2700.0,3,F,Lightweight,0.0,,0.0,UFC 60: Hughes vs Gracie,Los Angeles,USA
Sylvia,Arlovski,476.0,5,T,Heavyweight,12.699999999999989,7.619999999999976,0.0,UFC 59: Reality Check,Anaheim,USA
Sherk,Diaz,732.0,3,F,Welterweight,-17.78,-22.859999999999985,0.0,UFC 59: Reality Check,Anaheim,USA
Ortiz,Griffin,1376.0,3,F,Light Heavyweight,0.0,-7.6200000000000045,0.0,UFC 59: Reality Check,Anaheim,USA
Tanner,Levens,446.0,3,F,Middleweight,2.539999999999992,,0.0,UFC 59: Reality Check,Anaheim,USA
Monson,Cruz,1635.0,3,F,Heavyweight,-17.78,,0.0,UFC 59: Reality Check,Anaheim,USA
Parisyan,Thompson,1321.0,3,F,Welterweight,-7.619999999999976,-5.0800000000000125,0.0,UFC 59: Reality Check,Anaheim,USA
Terrell,Smith,420.0,3,F,Middleweight,2.539999999999992,,0.0,UFC 59: Reality Check,Anaheim,USA
Lambert,Martin,2123.0,3,F,Light Heavyweight,17.78,10.159999999999997,0.0,UFC 59: Reality Check,Anaheim,USA
Alves,Noble,4004.0,3,F,Welterweight,0.0,,0.0,UFC 59: Reality Check,Anaheim,USA
Bonnar,Jardine,3725.0,3,F,Light Heavyweight,5.079999999999984,7.6200000000000045,0.0,UFC Fight Night 4,Las Vegas,USA
Evans,Hoger,3051.0,3,F,Light Heavyweight,-5.0800000000000125,,0.0,UFC Fight Night 4,Las Vegas,USA
Neer,Stevenson,1501.0,3,F,Welterweight,10.159999999999997,5.079999999999984,0.0,UFC Fight Night 4,Las Vegas,USA
Leben,Fioravanti,2083.0,3,F,Middleweight,7.6200000000000045,7.619999999999976,0.0,UFC Fight Night 4,Las Vegas,USA
Cummo,Von Flue,3334.0,3,F,Welterweight,0.0,,0.0,UFC Fight Night 4,Las Vegas,USA
Fitch,Burkman,2978.0,3,F,Welterweight,5.079999999999984,5.0800000000000125,0.0,UFC Fight Night 4,Las Vegas,USA
Christison,Imes,3464.0,3,F,Heavyweight,2.539999999999992,,0.0,UFC Fight Night 4,Las Vegas,USA
Koscheck,Chalangov,2178.0,3,F,Welterweight,2.5400000000000205,,0.0,UFC Fight Night 4,Las Vegas,USA
Sonnen,Prangley,604.0,3,F,Middleweight,0.0,-5.0800000000000125,0.0,UFC Fight Night 4,Las Vegas,USA
Franklin,Loiseau,2943.0,5,T,Middleweight,2.539999999999992,0.0,0.0,UFC 58: USA vs Canada,Las Vegas,USA
Swick,Vigneault,483.0,3,F,Middleweight,7.619999999999976,,0.0,UFC 58: USA vs Canada,Las Vegas,USA
St-Pierre,Penn,563.0,3,F,Welterweight,5.0800000000000125,15.23999999999998,0.0,UFC 58: USA vs Canada,Las Vegas,USA
Marquardt,Doerksen,1860.0,3,F,Middleweight,0.0,-2.539999999999992,0.0,UFC 58: USA vs Canada,Las Vegas,USA
Hominick,Edwards,2520.0,3,F,Lightweight,-2.539999999999992,-12.699999999999989,0.0,UFC 58: USA vs Canada,Las Vegas,USA
Stout,Fisher,519.0,3,F,Lightweight,5.079999999999984,5.0800000000000125,0.0,UFC 58: USA vs Canada,Las Vegas,USA
Lambert,MacDonald,2123.0,3,F,Light Heavyweight,0.0,-7.6200000000000045,0.0,UFC 58: USA vs Canada,Las Vegas,USA
Murphy,Larenas,1557.0,3,F,Heavyweight,-2.539999999999992,,0.0,UFC 58: USA vs Canada,Las Vegas,USA
Liddell,Couture,2026.0,5,T,Light Heavyweight,2.5400000000000205,2.539999999999992,0.0,UFC 57: Liddell vs Couture 3,Las Vegas,USA
Vera,Eilers,265.0,3,F,Heavyweight,5.0800000000000125,,0.0,UFC 57: Liddell vs Couture 3,Las Vegas,USA
Cruz,Mir,3346.0,3,F,Heavyweight,2.539999999999992,,0.0,UFC 57: Liddell vs Couture 3,Las Vegas,USA
Sobral,van Arsdale,614.0,3,F,Light Heavyweight,-2.5400000000000205,,0.0,UFC 57: Liddell vs Couture 3,Las Vegas,USA
Riggs,Diaz,1040.0,3,F,Welterweight,-2.539999999999992,-15.23999999999998,0.0,UFC 57: Liddell vs Couture 3,Las Vegas,USA
Sakara,Sinosic,894.0,3,F,Light Heavyweight,-7.6200000000000045,-12.700000000000017,0.0,UFC 57: Liddell vs Couture 3,Las Vegas,USA
Buentello,Aldana,3628.0,3,F,Heavyweight,2.5400000000000205,,0.0,UFC 57: Liddell vs Couture 3,Las Vegas,USA
Monson,Lee Hinkle,1635.0,3,F,Heavyweight,-15.240000000000009,,0.0,UFC 57: Liddell vs Couture 3,Las Vegas,USA
Jardine,Whitehead,2404.0,3,F,Light Heavyweight,2.5400000000000205,,0.0,UFC 57: Liddell vs Couture 3,Las Vegas,USA
Sylvia,Silva,476.0,3,F,Heavyweight,25.399999999999977,,0.0,UFC Fight Night 3,Las Vegas,USA
Bonnar,Irvin,3725.0,3,F,Light Heavyweight,5.079999999999984,10.159999999999997,0.0,UFC Fight Night 3,Las Vegas,USA
Burkman,Fickett,3621.0,3,F,Welterweight,0.0,5.079999999999984,0.0,UFC Fight Night 3,Las Vegas,USA
Leben,Rivera,2083.0,3,F,Middleweight,-5.079999999999984,0.0,0.0,UFC Fight Night 3,Las Vegas,USA
Neer,Guillard,1501.0,3,F,Welterweight,5.0800000000000125,2.539999999999992,0.0,UFC Fight Night 3,Las Vegas,USA
Ludwig,Goulet,1957.0,3,F,Welterweight,-5.079999999999984,-7.619999999999976,0.0,UFC Fight Night 3,Las Vegas,USA
Fisher,Riley,2981.0,3,F,Welterweight,-2.539999999999992,-2.539999999999992,0.0,UFC Fight Night 3,Las Vegas,USA
Von Flue,Karalexis,224.0,3,F,Welterweight,10.159999999999997,,0.0,UFC Fight Night 3,Las Vegas,USA
Franklin,Quarry,2943.0,5,T,Middleweight,2.539999999999992,10.159999999999997,0.0,UFC 56: Full Force,Las Vegas,USA
Gonzaga,Jordan,2792.0,3,F,Heavyweight,-2.539999999999992,,0.0,UFC 56: Full Force,Las Vegas,USA
Hughes,Riggs,2482.0,3,F,Welterweight,-7.6200000000000045,7.619999999999976,0.0,UFC 56: Full Force,Las Vegas,USA
St-Pierre,Sherk,563.0,3,F,Welterweight,12.700000000000017,22.859999999999985,0.0,UFC 56: Full Force,Las Vegas,USA
Horn,Prangley,2505.0,3,F,Middleweight,0.0,-2.539999999999992,0.0,UFC 56: Full Force,Las Vegas,USA
Hoger,Newton,2538.0,3,F,Light Heavyweight,0.0,,0.0,UFC 56: Full Force,Las Vegas,USA
Alves,Chalangov,4004.0,3,F,Welterweight,0.0,,0.0,UFC 56: Full Force,Las Vegas,USA
Thompson,Wisniewski,404.0,3,F,Welterweight,2.539999999999992,,0.0,UFC 56: Full Force,Las Vegas,USA
Sanchez,Diaz,870.0,3,F,Welterweight,-7.619999999999976,-10.159999999999997,0.0,The Ultimate Fighter: Team Hughes vs. Team Franklin Finale,Las Vegas,USA
Evans,Imes,3051.0,3,T,Heavyweight,-17.78,,0.0,The Ultimate Fighter: Team Hughes vs. Team Franklin Finale,Las Vegas,USA
Stevenson,Cummo,539.0,3,T,Welterweight,-12.699999999999989,-10.159999999999997,0.0,The Ultimate Fighter: Team Hughes vs. Team Franklin Finale,Las Vegas,USA
Florian,Cope,2969.0,3,F,Welterweight,-5.079999999999984,,0.0,The Ultimate Fighter: Team Hughes vs. Team Franklin Finale,Las Vegas,USA
Burkman,Morgan,3621.0,3,F,Welterweight,0.0,,0.0,The Ultimate Fighter: Team Hughes vs. Team Franklin Finale,Las Vegas,USA
Guillard,Davis,2700.0,3,F,Welterweight,-2.5400000000000205,2.539999999999992,0.0,The Ultimate Fighter: Team Hughes vs. Team Franklin Finale,Las Vegas,USA
Jardine,Schall,2404.0,3,F,Heavyweight,0.0,,0.0,The Ultimate Fighter: Team Hughes vs. Team Franklin Finale,Las Vegas,USA
Arlovski,Buentello,3942.0,5,T,Heavyweight,2.539999999999992,0.0,0.0,UFC 55: Fury,Uncasville,USA
Lee Hinkle,Gannon,2548.0,3,F,Heavyweight,0.0,,0.0,UFC 55: Fury,Uncasville,USA
Griffin,Sinosic,2723.0,3,F,Light Heavyweight,0.0,0.0,0.0,UFC 55: Fury,Uncasville,USA
Sobral,Sonnen,614.0,3,F,Light Heavyweight,0.0,5.0800000000000125,0.0,UFC 55: Fury,Uncasville,USA
Riggs,Lytle,1040.0,3,F,Welterweight,2.539999999999992,5.0800000000000125,0.0,UFC 55: Fury,Uncasville,USA
Rivera,Hallman,1026.0,3,F,Middleweight,10.159999999999997,2.539999999999992,0.0,UFC 55: Fury,Uncasville,USA
Cruz,Kunihara,3346.0,3,F,Heavyweight,10.159999999999997,,0.0,UFC 55: Fury,Uncasville,USA
Loiseau,Tanner,1992.0,3,F,Middleweight,0.0,5.079999999999984,0.0,UFC Fight Night 2,Las Vegas,USA
Leben,DeWees,2083.0,3,F,Middleweight,-5.079999999999984,,0.0,UFC Fight Night 2,Las Vegas,USA
Vera,Scherner,265.0,3,F,Heavyweight,0.0,,0.0,UFC Fight Night 2,Las Vegas,USA
Fickett,Koscheck,3001.0,3,F,Welterweight,0.0,-7.619999999999976,0.0,UFC Fight Night 2,Las Vegas,USA
Fisher,Alves,2981.0,3,F,Welterweight,-5.079999999999984,-5.0800000000000125,0.0,UFC Fight Night 2,Las Vegas,USA
Fitch,Larson,2978.0,3,F,Middleweight,2.539999999999992,7.6200000000000045,0.0,UFC Fight Night 2,Las Vegas,USA
Goulet,Hieron,2765.0,3,F,Welterweight,0.0,-5.0800000000000125,0.0,UFC Fight Night 2,Las Vegas,USA
Liddell,Horn,2026.0,5,T,Light Heavyweight,2.5400000000000205,5.079999999999984,0.0,UFC 54: Boiling Point,Las Vegas,USA
Sylvia,Telligman,476.0,3,F,Heavyweight,15.23999999999998,,0.0,UFC 54: Boiling Point,Las Vegas,USA
Couture,van Arsdale,3371.0,3,F,Light Heavyweight,-2.5400000000000205,,0.0,UFC 54: Boiling Point,Las Vegas,USA
Sanchez,Gassaway,870.0,3,F,Welterweight,-7.619999999999976,,0.0,UFC 54: Boiling Point,Las Vegas,USA
St-Pierre,Trigg,563.0,3,F,Welterweight,5.0800000000000125,12.699999999999989,0.0,UFC 54: Boiling Point,Las Vegas,USA
Lindland,Doerksen,2010.0,3,F,Middleweight,0.0,-2.539999999999992,0.0,UFC 54: Boiling Point,Las Vegas,USA
Prangley,Lutter,1170.0,3,F,Middleweight,5.079999999999984,0.0,0.0,UFC 54: Boiling Point,Las Vegas,USA
Irvin,Martin,2443.0,3,F,Light Heavyweight,15.240000000000009,10.159999999999997,0.0,UFC 54: Boiling Point,Las Vegas,USA
Marquardt,Salaverry,1860.0,3,F,Middleweight,0.0,,0.0,UFC Fight Night 1,Las Vegas,USA
Leben,Cote,2083.0,3,F,Middleweight,0.0,-5.0800000000000125,0.0,UFC Fight Night 1,Las Vegas,USA
Bonnar,Hoger,3725.0,3,F,Light Heavyweight,5.079999999999984,,0.0,UFC Fight Night 1,Las Vegas,USA
Quarry,Sell,1138.0,3,F,Middleweight,2.539999999999992,-7.6200000000000045,0.0,UFC Fight Night 1,Las Vegas,USA
Koscheck,Spratt,2178.0,3,F,Welterweight,2.5400000000000205,,0.0,UFC Fight Night 1,Las Vegas,USA
Swick,Ray,483.0,3,F,Middleweight,7.619999999999976,,0.0,UFC Fight Night 1,Las Vegas,USA
Florian,Karalexis,2969.0,3,F,Welterweight,5.0800000000000125,20.32000000000002,0.0,UFC Fight Night 1,Las Vegas,USA
Fickett,Neer,3001.0,3,F,Welterweight,-2.539999999999992,-5.079999999999984,0.0,UFC Fight Night 1,Las Vegas,USA
Arlovski,Eilers,3942.0,5,T,Heavyweight,5.0800000000000125,,0.0,UFC 53: Heavy Hitters,Atlantic City,USA
Parisyan,Serra,1321.0,3,F,Welterweight,10.160000000000025,10.159999999999997,0.0,UFC 53: Heavy Hitters,Atlantic City,USA
Franklin,Tanner,2943.0,5,T,Middleweight,2.539999999999992,5.079999999999984,0.0,UFC 53: Heavy Hitters,Atlantic City,USA
Griffin,Mahood,2723.0,3,F,Light Heavyweight,0.0,,0.0,UFC 53: Heavy Hitters,Atlantic City,USA
Buentello,Jordan,3628.0,3,F,Heavyweight,-2.539999999999992,,0.0,UFC 53: Heavy Hitters,Atlantic City,USA
Quarry,Carter,1138.0,3,F,Middleweight,5.079999999999984,,0.0,UFC 53: Heavy Hitters,Atlantic City,USA
Loiseau,McCarthy,1992.0,3,F,Middleweight,5.079999999999984,12.699999999999989,0.0,UFC 53: Heavy Hitters,Atlantic City,USA
Diaz,Oishi,3222.0,3,F,Welterweight,12.699999999999989,,0.0,UFC 53: Heavy Hitters,Atlantic City,USA
Liddell,Couture,2026.0,5,T,Light Heavyweight,2.5400000000000205,2.539999999999992,0.0,UFC 52: Couture vs Liddell 2,Las Vegas,USA
Sobral,Wiuff,614.0,3,F,Light Heavyweight,-5.0800000000000125,,0.0,UFC 52: Couture vs Liddell 2,Las Vegas,USA
Hughes,Trigg,2482.0,5,T,Welterweight,0.0,5.079999999999984,0.0,UFC 52: Couture vs Liddell 2,Las Vegas,USA
Lindland,Lutter,2010.0,3,F,Middleweight,2.539999999999992,-2.539999999999992,0.0,UFC 52: Couture vs Liddell 2,Las Vegas,USA
St-Pierre,Miller,563.0,3,F,Welterweight,-5.079999999999984,,0.0,UFC 52: Couture vs Liddell 2,Las Vegas,USA
Salaverry,Riggs,887.0,3,F,Middleweight,0.0,,0.0,UFC 52: Couture vs Liddell 2,Las Vegas,USA
Doerksen,Cote,3195.0,3,F,Middleweight,2.539999999999992,0.0,0.0,UFC 52: Couture vs Liddell 2,Las Vegas,USA
van Arsdale,Marsh,295.0,3,F,Heavyweight,5.0800000000000125,,0.0,UFC 52: Couture vs Liddell 2,Las Vegas,USA
Franklin,Shamrock,2943.0,3,F,Light Heavyweight,0.0,10.159999999999997,0.0,The Ultimate Fighter: Team Couture vs. Team Liddell Finale,Las Vegas,USA
Griffin,Bonnar,2723.0,3,T,Light Heavyweight,-2.539999999999992,-5.079999999999984,0.0,The Ultimate Fighter: Team Couture vs. Team Liddell Finale,Las Vegas,USA
Sanchez,Florian,870.0,3,T,Middleweight,0.0,-5.0800000000000125,0.0,The Ultimate Fighter: Team Couture vs. Team Liddell Finale,Las Vegas,USA
Hoger,Southworth,2538.0,3,F,Light Heavyweight,0.0,,0.0,The Ultimate Fighter: Team Couture vs. Team Liddell Finale,Las Vegas,USA
Leben,Thacker,2083.0,3,F,Middleweight,2.539999999999992,,0.0,The Ultimate Fighter: Team Couture vs. Team Liddell Finale,Las Vegas,USA
Koscheck,Sanford,2178.0,3,F,Middleweight,-2.539999999999992,,0.0,The Ultimate Fighter: Team Couture vs. Team Liddell Finale,Las Vegas,USA
Quarry,Sincaid,1138.0,3,F,Middleweight,7.6200000000000045,,0.0,The Ultimate Fighter: Team Couture vs. Team Liddell Finale,Las Vegas,USA
Swick,Schoenauer,483.0,3,F,Middleweight,-5.0800000000000125,,0.0,The Ultimate Fighter: Team Couture vs. Team Liddell Finale,Las Vegas,USA
Karalexis,Rafferty,2281.0,3,F,Welterweight,-10.159999999999997,,0.0,The Ultimate Fighter: Team Couture vs. Team Liddell Finale,Las Vegas,USA
Ortiz,Belfort,1376.0,3,F,Light Heavyweight,7.6200000000000045,0.0,0.0,UFC 51: Super Saturday,Las Vegas,USA
Sell,Baroni,761.0,3,F,Middleweight,5.0800000000000125,7.6200000000000045,0.0,UFC 51: Super Saturday,Las Vegas,USA
Arlovski,Sylvia,3942.0,5,T,Heavyweight,-12.699999999999989,-7.619999999999976,0.0,UFC 51: Super Saturday,Las Vegas,USA
Tanner,Terrell,446.0,5,T,Middleweight,-2.539999999999992,,0.0,UFC 51: Super Saturday,Las Vegas,USA
Buentello,Eilers,3628.0,3,F,Heavyweight,2.5400000000000205,,0.0,UFC 51: Super Saturday,Las Vegas,USA
Kyle,Irvin,2141.0,3,F,Heavyweight,5.079999999999984,5.0800000000000125,0.0,UFC 51: Super Saturday,Las Vegas,USA
Loiseau,Ray,1992.0,3,F,Middleweight,5.079999999999984,,0.0,UFC 51: Super Saturday,Las Vegas,USA
Parisyan,Lytle,1321.0,3,F,Welterweight,-2.539999999999992,10.159999999999997,0.0,UFC 51: Super Saturday,Las Vegas,USA
Diaz,Fickett,3222.0,3,F,Welterweight,7.619999999999976,15.23999999999998,0.0,UFC 51: Super Saturday,Las Vegas,USA
Ortiz,Cote,1376.0,3,F,Light Heavyweight,10.159999999999997,-2.539999999999992,0.0,UFC 50: The War Of '04,Atlantic City,USA
Franklin,Rivera,2943.0,3,F,Middleweight,0.0,7.6200000000000045,0.0,UFC 50: The War Of '04,Atlantic City,USA
Hughes,St-Pierre,2482.0,5,T,Welterweight,-5.0800000000000125,-7.6200000000000045,0.0,UFC 50: The War Of '04,Atlantic City,USA
Trigg,Verissimo,359.0,3,F,Welterweight,-10.159999999999997,,0.0,UFC 50: The War Of '04,Atlantic City,USA
Tanner,Lawler,446.0,3,F,Middleweight,2.539999999999992,0.0,0.0,UFC 50: The War Of '04,Atlantic City,USA
Salaverry,Fryklund,887.0,3,F,Middleweight,0.0,,0.0,UFC 50: The War Of '04,Atlantic City,USA
Lutter,Eastman,1951.0,3,F,Light Heavyweight,5.0800000000000125,5.0800000000000125,0.0,UFC 50: The War Of '04,Atlantic City,USA
Couture,Belfort,3371.0,5,T,Light Heavyweight,2.539999999999992,2.539999999999992,0.0,UFC 49: Unfinished Business,Las Vegas,USA
Riggs,Doerksen,1040.0,3,F,Middleweight,0.0,-12.699999999999989,0.0,UFC 49: Unfinished Business,Las Vegas,USA
Liddell,White,2026.0,3,F,Light Heavyweight,5.0800000000000125,,0.0,UFC 49: Unfinished Business,Las Vegas,USA
Terrell,Lindland,420.0,3,F,Middleweight,2.539999999999992,,0.0,UFC 49: Unfinished Business,Las Vegas,USA
Eilers,Kyle,3111.0,3,F,Heavyweight,-7.6200000000000045,,0.0,UFC 49: Unfinished Business,Las Vegas,USA
Lytle,Jhun,1946.0,3,F,Welterweight,0.0,,0.0,UFC 49: Unfinished Business,Las Vegas,USA
Parisyan,Diaz,1321.0,3,F,Welterweight,-7.619999999999976,-10.159999999999997,0.0,UFC 49: Unfinished Business,Las Vegas,USA
Edwards,Thomson,3119.0,3,F,Lightweight,-2.5400000000000205,5.079999999999984,0.0,UFC 49: Unfinished Business,Las Vegas,USA
Shamrock,Leopoldo,737.0,3,F,Heavyweight,-5.0800000000000125,,0.0,UFC 48: Payback,Las Vegas,USA
Trigg,Hallman,359.0,3,F,Welterweight,0.0,-2.539999999999992,0.0,UFC 48: Payback,Las Vegas,USA
Mir,Sylvia,1676.0,5,T,Heavyweight,-12.699999999999989,-2.539999999999992,0.0,UFC 48: Payback,Las Vegas,USA
Hughes,Verissimo,2482.0,3,F,Welterweight,-10.159999999999997,,0.0,UFC 48: Payback,Las Vegas,USA
Tanner,Baroni,446.0,3,F,Middleweight,7.6200000000000045,5.0800000000000125,0.0,UFC 48: Payback,Las Vegas,USA
Serra,Menjivar,750.0,3,F,Lightweight,0.0,10.159999999999997,0.0,UFC 48: Payback,Las Vegas,USA
St-Pierre,Hieron,563.0,3,F,Welterweight,-2.539999999999992,2.539999999999992,0.0,UFC 48: Payback,Las Vegas,USA
Prangley,Stout,1170.0,3,F,Middleweight,0.0,,0.0,UFC 48: Payback,Las Vegas,USA
Liddell,Ortiz,2026.0,3,F,Light Heavyweight,-2.539999999999992,5.079999999999984,0.0,UFC 47: It's On!,Las Vegas,USA
Lytle,Ghosn,1946.0,3,F,Welterweight,2.539999999999992,,0.0,UFC 47: It's On!,Las Vegas,USA
Edwards,Franca,3119.0,3,F,Lightweight,7.6200000000000045,5.079999999999984,0.0,UFC 47: It's On!,Las Vegas,USA
Arlovski,Correira,3942.0,3,F,Heavyweight,0.0,,0.0,UFC 47: It's On!,Las Vegas,USA
Diaz,Lawler,3222.0,3,F,Welterweight,5.079999999999984,5.079999999999984,0.0,UFC 47: It's On!,Las Vegas,USA
Kyle,Sims,2141.0,3,F,Heavyweight,-15.240000000000009,,0.0,UFC 47: It's On!,Las Vegas,USA
Wiezorek,Shipp,140.0,3,F,Heavyweight,0.0,,0.0,UFC 47: It's On!,Las Vegas,USA
Sudo,Brown,503.0,3,F,Lightweight,7.6200000000000045,,0.0,UFC 47: It's On!,Las Vegas,USA
Belfort,Couture,3813.0,5,T,Light Heavyweight,-2.539999999999992,-2.539999999999992,0.0,UFC 46: Supernatural,Las Vegas,USA
Verissimo,Newton,257.0,3,F,Welterweight,10.159999999999997,,0.0,UFC 46: Supernatural,Las Vegas,USA
Penn,Hughes,1267.0,5,T,Welterweight,0.0,-7.619999999999976,0.0,UFC 46: Supernatural,Las Vegas,USA
Mir,Sims,1676.0,3,F,Heavyweight,-17.78,,0.0,UFC 46: Supernatural,Las Vegas,USA
Murray,Rivera,1551.0,3,F,Middleweight,5.0800000000000125,,0.0,UFC 46: Supernatural,Las Vegas,USA
St-Pierre,Parisyan,563.0,3,F,Welterweight,2.539999999999992,10.159999999999997,0.0,UFC 46: Supernatural,Las Vegas,USA
Thomson,Franca,400.0,3,F,Lightweight,10.160000000000025,0.0,0.0,UFC 46: Supernatural,Las Vegas,USA
Serra,Curran,750.0,3,F,Lightweight,0.0,-2.539999999999992,0.0,UFC 46: Supernatural,Las Vegas,USA
Hughes,Trigg,2482.0,5,T,Welterweight,0.0,5.079999999999984,0.0,UFC 45: Revolution,Uncasville,USA
Lindland,Vitale,2010.0,3,F,Middleweight,5.079999999999984,,0.0,UFC 45: Revolution,Uncasville,USA
Correira,Abbott,3391.0,3,F,Heavyweight,7.6200000000000045,,0.0,UFC 45: Revolution,Uncasville,USA
Tanner,Baroni,446.0,3,F,Middleweight,7.6200000000000045,5.0800000000000125,0.0,UFC 45: Revolution,Uncasville,USA
Lawler,Lytle,2097.0,3,F,Welterweight,0.0,15.240000000000009,0.0,UFC 45: Revolution,Uncasville,USA
Rizzo,Rodriguez,1017.0,3,F,Heavyweight,-7.6200000000000045,,0.0,UFC 45: Revolution,Uncasville,USA
Rockel,Liguori,991.0,3,F,Middleweight,7.6200000000000045,,0.0,UFC 45: Revolution,Uncasville,USA
Edwards,Agallar,3119.0,3,F,Lightweight,2.539999999999992,,0.0,UFC 45: Revolution,Uncasville,USA
Couture,Ortiz,3371.0,5,T,Light Heavyweight,-5.0800000000000125,2.539999999999992,0.0,UFC 44: Undisputed,Las Vegas,USA
Arlovski,Matyushenko,3942.0,3,F,Heavyweight,7.6200000000000045,7.6200000000000045,0.0,UFC 44: Undisputed,Las Vegas,USA
Sylvia,McGee,476.0,5,T,Heavyweight,-5.0800000000000125,,0.0,UFC 44: Undisputed,Las Vegas,USA
Rivera,Loiseau,1026.0,3,F,Middleweight,2.539999999999992,-7.6200000000000045,0.0,UFC 44: Undisputed,Las Vegas,USA
Franklin,DeWees,2943.0,3,F,Light Heavyweight,0.0,,0.0,UFC 44: Undisputed,Las Vegas,USA
Parisyan,Strasser,1321.0,3,F,Welterweight,0.0,,0.0,UFC 44: Undisputed,Las Vegas,USA
Thomson,Strebendt,400.0,3,F,Lightweight,2.5400000000000205,,0.0,UFC 44: Undisputed,Las Vegas,USA
Diaz,Jackson,3222.0,3,F,Welterweight,7.619999999999976,,0.0,UFC 44: Undisputed,Las Vegas,USA
Franca,Uno,2947.0,3,F,Lightweight,-2.5400000000000205,2.539999999999992,0.0,UFC 44: Undisputed,Las Vegas,USA
Couture,Liddell,3371.0,5,T,Light Heavyweight,-2.5400000000000205,-2.539999999999992,0.0,UFC 43: Meltdown,Las Vegas,USA
Leopoldo,Abbott,2047.0,3,F,Heavyweight,7.6200000000000045,,0.0,UFC 43: Meltdown,Las Vegas,USA
Belfort,Eastman,3813.0,3,F,Light Heavyweight,7.6200000000000045,2.5400000000000205,0.0,UFC 43: Meltdown,Las Vegas,USA
Mir,Sims,1676.0,3,F,Heavyweight,-17.78,,0.0,UFC 43: Meltdown,Las Vegas,USA
Edwards,Ruiz,3119.0,3,F,Lightweight,5.079999999999984,,0.0,UFC 43: Meltdown,Las Vegas,USA
Vitale,Lindland,231.0,3,F,Middleweight,-5.079999999999984,,0.0,UFC 43: Meltdown,Las Vegas,USA
Rizzo,Telligman,1017.0,3,F,Heavyweight,-2.5400000000000205,,0.0,UFC 43: Meltdown,Las Vegas,USA
Hughes,Sherk,2482.0,5,T,Welterweight,7.6200000000000045,15.23999999999998,0.0,UFC 42: Sudden Impact,Miami,USA
Spratt,Lawler,565.0,3,F,Welterweight,-5.0800000000000125,,0.0,UFC 42: Sudden Impact,Miami,USA
Strasser,Aram,515.0,3,F,Welterweight,0.0,,0.0,UFC 42: Sudden Impact,Miami,USA
Correira,Alvarez,3391.0,3,F,Heavyweight,7.6200000000000045,,0.0,UFC 42: Sudden Impact,Miami,USA
Franklin,Tanner,2943.0,3,F,Light Heavyweight,2.539999999999992,5.079999999999984,0.0,UFC 42: Sudden Impact,Miami,USA
Ludwig,Sudo,1957.0,3,F,Lightweight,2.5400000000000205,,0.0,UFC 42: Sudden Impact,Miami,USA
Franca,Crunkilton,2947.0,3,F,Lightweight,-2.5400000000000205,,0.0,UFC 42: Sudden Impact,Miami,USA
Loiseau,Weir,1992.0,3,F,Middleweight,-5.0800000000000125,,0.0,UFC 42: Sudden Impact,Miami,USA
Sylvia,Rodriguez,476.0,5,T,Heavyweight,10.159999999999997,,0.0,UFC 41: Onslaught,Atlantic City,USA
Mir,Abbott,1676.0,3,F,Heavyweight,7.6200000000000045,,0.0,UFC 41: Onslaught,Atlantic City,USA
Lindland,Baroni,2010.0,3,F,Middleweight,7.6200000000000045,5.0800000000000125,0.0,UFC 41: Onslaught,Atlantic City,USA
Matyushenko,Rizzo,1805.0,3,F,Heavyweight,-2.539999999999992,,0.0,UFC 41: Onslaught,Atlantic City,USA
Thomas,Serra,409.0,3,F,Lightweight,7.6200000000000045,,0.0,UFC 41: Onslaught,Atlantic City,USA
McGee,Dantas,1774.0,3,F,Heavyweight,20.319999999999993,,0.0,UFC 41: Onslaught,Atlantic City,USA
Edwards,Clementi,3119.0,3,F,Lightweight,0.0,2.539999999999992,0.0,UFC 41: Onslaught,Atlantic City,USA
Ortiz,Shamrock,1376.0,5,T,Light Heavyweight,5.0800000000000125,5.0800000000000125,0.0,UFC 40: Vendetta,Las Vegas,USA
Liddell,Sobral,2026.0,3,F,Light Heavyweight,2.5400000000000205,2.539999999999992,0.0,UFC 40: Vendetta,Las Vegas,USA
Hughes,Castillo,2482.0,5,T,Welterweight,0.0,,0.0,UFC 40: Vendetta,Las Vegas,USA
Newton,Spratt,1486.0,3,F,Welterweight,0.0,,0.0,UFC 40: Vendetta,Las Vegas,USA
Lawler,Ghosn,2097.0,3,F,Welterweight,2.539999999999992,,0.0,UFC 40: Vendetta,Las Vegas,USA
