winner,strikes_att_diff,strikes_succ_diff,sig_strikes_att_diff,sig_strikes_succ_diff,takedown_att_diff,takedown_succ_diff,submission_att_diff,ctrl_time_diff,fighter_l_name_f1,fighter_l_name_f2,num_rounds,title_fight,weight_class,height_diff,reach_diff,rank_diff,event_name,event_city,event_country
1,-331.0,-174.0,-329.0,-170.0,3.0,3.0,1.0,125.0,Munhoz,Johns,2,0,0,-2.5400000000000205,-15.240000000000009,0.0,UFC 227: Dillashaw vs. Garbrandt 2,Los Angeles,USA
1,66.0,55.0,5.0,5.0,-4.0,-3.0,-1.0,-12.0,Simon,Jackson,2,0,0,-10.160000000000025,-15.240000000000009,0.0,UFC 227: Dillashaw vs. Garbrandt 2,Los Angeles,USA
0,190.0,78.0,252.0,126.0,7.0,4.0,0.0,103.0,Ramos,Ho Kang,2,0,0,0.0,-2.539999999999992,0.0,UFC 227: Dillashaw vs. Garbrandt 2,Los Angeles,USA
0,-85.0,-99.0,-75.0,-88.0,-2.0,-3.0,0.0,-233.0,Sayles,Moraes,2,0,2,-2.539999999999992,-10.159999999999997,0.0,UFC 227: Dillashaw vs. Garbrandt 2,Los Angeles,USA
0,8.0,39.0,13.0,43.0,-5.0,-1.0,0.0,13.0,Perez,Torres,2,0,3,5.079999999999984,0.0,0.0,UFC 227: Dillashaw vs. Garbrandt 2,Los Angeles,USA
0,-23.0,-10.0,-30.0,-17.0,0.0,0.0,0.0,-39.0,Taylor,Weili,2,0,13,-10.159999999999997,-7.6200000000000045,0.0,UFC 227: Dillashaw vs. Garbrandt 2,Los Angeles,USA
1,-144.0,-67.0,-145.0,-67.0,0.0,0.0,0.0,2.0,Alvarez,Poirier,3,0,6,0.0,-7.6200000000000045,0.0,UFC Fight Night: Alvarez vs. Poirier 2,Calgary,Canada
1,76.0,59.0,8.0,6.0,24.0,8.0,2.0,699.0,Aldo,Stephens,2,0,2,-5.079999999999984,-2.539999999999992,0.0,UFC Fight Night: Alvarez vs. Poirier 2,Calgary,Canada
0,3.0,-7.0,57.0,39.0,-19.0,-5.0,-1.0,-315.0,Jedrzejczyk,Torres,2,0,13,12.699999999999989,12.699999999999989,0.0,UFC Fight Night: Alvarez vs. Poirier 2,Calgary,Canada
0,2.0,-12.0,7.0,-11.0,-4.0,-3.0,-1.0,-348.0,Hernandez,Aubin-Mercier,2,0,6,0.0,5.079999999999984,0.0,UFC Fight Night: Alvarez vs. Poirier 2,Calgary,Canada
0,55.0,18.0,76.0,35.0,-1.0,0.0,0.0,-35.0,Mein,Morono,2,0,9,2.539999999999992,2.539999999999992,0.0,UFC Fight Night: Alvarez vs. Poirier 2,Calgary,Canada
0,-23.0,-8.0,-26.0,-10.0,9.0,4.0,0.0,138.0,Dawodu,Arnett,2,0,2,-10.159999999999997,2.539999999999992,0.0,UFC Fight Night: Alvarez vs. Poirier 2,Calgary,Canada
0,-95.0,-29.0,-116.0,-48.0,-5.0,-2.0,0.0,200.0,Johnson,Makhachev,2,0,6,2.539999999999992,12.699999999999989,0.0,UFC Fight Night: Alvarez vs. Poirier 2,Calgary,Canada
0,-21.0,-9.0,-31.0,-20.0,1.0,2.0,0.0,-166.0,Antigulov,Cutelaba,2,0,5,-5.079999999999984,-12.699999999999989,0.0,UFC Fight Night: Alvarez vs. Poirier 2,Calgary,Canada
0,102.0,54.0,65.0,19.0,2.0,-3.0,0.0,95.0,Makdessi,Pearson,2,0,6,0.0,-2.539999999999992,0.0,UFC Fight Night: Alvarez vs. Poirier 2,Calgary,Canada
0,-52.0,-30.0,-13.0,9.0,2.0,2.0,0.0,-20.0,Davis,Chookagian,2,0,12,-7.6200000000000045,0.0,0.0,UFC Fight Night: Alvarez vs. Poirier 2,Calgary,Canada
1,-83.0,-52.0,-61.0,-34.0,-8.0,-2.0,0.0,-237.0,Ortiz,Nicolau,2,0,3,-2.539999999999992,-2.539999999999992,0.0,UFC Fight Night: Alvarez vs. Poirier 2,Calgary,Canada
1,-9.0,-4.0,-3.0,2.0,-1.0,-1.0,1.0,73.0,Markos,Nunes,2,0,13,-2.539999999999992,-2.539999999999992,0.0,UFC Fight Night: Alvarez vs. Poirier 2,Calgary,Canada
0,167.0,114.0,105.0,59.0,1.0,1.0,-1.0,316.0,Powell,Herrera Mendoza,2,0,6,0.0,-2.5400000000000205,0.0,UFC Fight Night: Alvarez vs. Poirier 2,Calgary,Canada
0,-59.0,-72.0,-11.0,-26.0,5.0,0.0,0.0,-311.0,Rua,Smith,3,0,5,-7.6200000000000045,0.0,0.0,UFC Fight Night: Shogun vs. Smith,Hamburg,Germany
0,-17.0,7.0,-29.0,-2.0,0.0,3.0,0.0,183.0,Teixeira,Anderson,2,0,5,-2.539999999999992,-7.6200000000000045,0.0,UFC Fight Night: Shogun vs. Smith,Hamburg,Germany
0,-46.0,-31.0,-30.0,-21.0,-5.0,-4.0,1.0,-247.0,Miranda,Azaitar,2,0,7,10.159999999999997,2.5400000000000205,0.0,UFC Fight Night: Shogun vs. Smith,Hamburg,Germany
0,191.0,122.0,19.0,6.0,16.0,11.0,0.0,1174.0,Tybura,Struve,2,0,4,-20.319999999999993,-15.240000000000009,0.0,UFC Fight Night: Shogun vs. Smith,Hamburg,Germany
0,-36.0,-14.0,39.0,13.0,-17.0,-11.0,-1.0,-1198.0,Roberts,Zawada,2,0,9,2.539999999999992,-2.539999999999992,0.0,UFC Fight Night: Shogun vs. Smith,Hamburg,Germany
0,-146.0,-112.0,-42.0,-16.0,5.0,2.0,0.0,306.0,Haqparast,Diakiese,2,0,6,0.0,-2.539999999999992,0.0,UFC Fight Night: Shogun vs. Smith,Hamburg,Germany
0,96.0,53.0,52.0,26.0,-4.0,-2.0,1.0,-156.0,Hein,Hadzovic,2,0,6,-7.6200000000000045,-10.160000000000025,0.0,UFC Fight Night: Shogun vs. Smith,Hamburg,Germany
1,-86.0,-50.0,-35.0,-18.0,-1.0,0.0,-1.0,-148.0,Meek,Fabinski,2,0,9,-2.539999999999992,-2.539999999999992,0.0,UFC Fight Night: Shogun vs. Smith,Hamburg,Germany
1,23.0,33.0,22.0,32.0,0.0,0.0,1.0,11.0,Taha,Narimani,2,0,2,-7.6200000000000045,-2.5400000000000205,0.0,UFC Fight Night: Shogun vs. Smith,Hamburg,Germany
1,-93.0,-57.0,-93.0,-57.0,0.0,0.0,-1.0,-16.0,Ledet,Rakic,2,0,5,0.0,5.079999999999984,0.0,UFC Fight Night: Shogun vs. Smith,Hamburg,Germany
1,36.0,26.0,15.0,8.0,2.0,1.0,1.0,240.0,Grant,Bermudez,2,0,0,-5.0800000000000125,-5.0800000000000125,0.0,UFC Fight Night: Shogun vs. Smith,Hamburg,Germany
1,93.0,34.0,110.0,49.0,2.0,1.0,-1.0,-71.0,Kimball,Stosic,2,0,5,0.0,-10.159999999999997,0.0,UFC Fight Night: Shogun vs. Smith,Hamburg,Germany
1,115.0,80.0,103.0,68.0,-3.0,-2.0,0.0,-169.0,Stasiak,Liu,2,0,0,-2.539999999999992,-5.079999999999984,0.0,UFC Fight Night: Shogun vs. Smith,Hamburg,Germany
1,-176.0,-100.0,-201.0,-118.0,-1.0,0.0,0.0,123.0,Dos Santos,Ivanov,3,0,4,12.699999999999989,10.160000000000025,0.0,UFC Fight Night: Dos Santos vs. Ivanov,Boise,USA
1,70.0,48.0,8.0,8.0,4.0,1.0,0.0,440.0,Northcutt,Ottow,2,0,9,2.539999999999992,-2.539999999999992,0.0,UFC Fight Night: Dos Santos vs. Ivanov,Boise,USA
1,-98.0,-83.0,6.0,-9.0,-3.0,-1.0,0.0,-563.0,Bermudez,Glenn,2,0,2,-15.240000000000009,-10.160000000000025,0.0,UFC Fight Night: Dos Santos vs. Ivanov,Boise,USA
1,17.0,31.0,15.0,29.0,4.0,2.0,0.0,50.0,Brown,Price,2,0,9,7.6200000000000045,5.0800000000000125,0.0,UFC Fight Night: Dos Santos vs. Ivanov,Boise,USA
0,192.0,104.0,169.0,85.0,-5.0,-2.0,0.0,-37.0,Jury,Mendes,2,0,2,10.160000000000025,17.78,0.0,UFC Fight Night: Dos Santos vs. Ivanov,Boise,USA
0,61.0,-28.0,80.0,-12.0,4.0,0.0,0.0,61.0,Zingano,Reneau,2,0,10,0.0,0.0,0.0,UFC Fight Night: Dos Santos vs. Ivanov,Boise,USA
1,-303.0,-112.0,-301.0,-110.0,-4.0,0.0,0.0,-66.0,Wineland,Perez,2,0,0,2.5400000000000205,5.079999999999984,0.0,UFC Fight Night: Dos Santos vs. Ivanov,Boise,USA
1,-3.0,5.0,1.0,8.0,1.0,0.0,0.0,32.0,Elkins,Volkanovski,2,0,2,10.160000000000025,0.0,0.0,UFC Fight Night: Dos Santos vs. Ivanov,Boise,USA
1,109.0,68.0,68.0,35.0,5.0,0.0,1.0,202.0,Scoggins,Nurmagomedov,2,0,3,-2.539999999999992,-10.160000000000025,0.0,UFC Fight Night: Dos Santos vs. Ivanov,Boise,USA
1,-37.0,-21.0,-23.0,-9.0,7.0,6.0,-1.0,75.0,Holobaugh,Barcelos,2,0,2,10.159999999999997,7.6200000000000045,0.0,UFC Fight Night: Dos Santos vs. Ivanov,Boise,USA
0,10.0,-17.0,31.0,0.0,-13.0,-6.0,1.0,-179.0,Carmouche,Maia,2,0,12,5.079999999999984,5.079999999999984,0.0,UFC Fight Night: Dos Santos vs. Ivanov,Boise,USA
0,-17.0,-1.0,-19.0,-3.0,7.0,4.0,1.0,240.0,De La Rosa,Garcia,2,0,3,2.539999999999992,-5.0800000000000125,0.0,UFC Fight Night: Dos Santos vs. Ivanov,Boise,USA
0,22.0,34.0,-23.0,-5.0,2.0,4.0,-2.0,346.0,Aguilar,Esquibel,2,0,13,5.0800000000000125,-2.539999999999992,0.0,UFC Fight Night: Dos Santos vs. Ivanov,Boise,USA
0,-49.0,-35.0,-17.0,-11.0,-6.0,-8.0,0.0,-715.0,Miocic,Cormier,3,1,4,12.699999999999989,20.319999999999993,0.0,UFC 226: Miocic vs. Cormier,Las Vegas,USA
0,-9.0,-17.0,0.0,-4.0,3.0,2.0,1.0,165.0,Ngannou,Lewis,2,0,4,2.539999999999992,10.159999999999997,0.0,UFC 226: Miocic vs. Cormier,Las Vegas,USA
0,2.0,10.0,-5.0,0.0,-6.0,-2.0,-1.0,-118.0,Felder,Perry,2,0,9,2.539999999999992,-2.539999999999992,0.0,UFC 226: Miocic vs. Cormier,Las Vegas,USA
1,-30.0,-19.0,-11.0,-1.0,1.0,0.0,0.0,-52.0,Chiesa,Pettis,2,0,6,7.619999999999976,7.6200000000000045,0.0,UFC 226: Miocic vs. Cormier,Las Vegas,USA
1,45.0,26.0,43.0,24.0,1.0,1.0,0.0,18.0,Saki,Rountree Jr.,2,0,5,-2.539999999999992,-7.6200000000000045,0.0,UFC 226: Miocic vs. Cormier,Las Vegas,USA
1,-15.0,-17.0,-16.0,-18.0,-1.0,-1.0,0.0,0.0,Hall,Costa,2,0,7,-2.539999999999992,17.78,0.0,UFC 226: Miocic vs. Cormier,Las Vegas,USA
1,6.0,20.0,-7.0,7.0,-1.0,0.0,1.0,101.0,Assuncao,Font,2,0,0,-7.6200000000000045,-12.700000000000017,0.0,UFC 226: Miocic vs. Cormier,Las Vegas,USA
0,108.0,50.0,116.0,61.0,0.0,0.0,-1.0,-118.0,Vannata,Klose,2,0,6,0.0,2.539999999999992,0.0,UFC 226: Miocic vs. Cormier,Las Vegas,USA
0,-86.0,-66.0,-78.0,-61.0,2.0,1.0,0.0,17.0,Millender,Griffin,2,0,9,7.6200000000000045,0.0,0.0,UFC 226: Miocic vs. Cormier,Las Vegas,USA
1,4.0,7.0,-3.0,2.0,2.0,1.0,1.0,187.0,Hooker,Burns,2,0,6,5.079999999999984,10.159999999999997,0.0,UFC 226: Miocic vs. Cormier,Las Vegas,USA
1,142.0,99.0,82.0,44.0,0.0,1.0,-1.0,71.0,Moyle,Whitmire,2,0,13,-10.159999999999997,5.079999999999984,0.0,UFC 226: Miocic vs. Cormier,Las Vegas,USA
0,-204.0,-125.0,-137.0,-65.0,-4.0,-3.0,0.0,-276.0,Tavares,Adesanya,3,0,7,-7.6200000000000045,-15.23999999999998,0.0,The Ultimate Fighter: Undefeated Finale,Las Vegas,USA
0,-3.0,-1.0,-3.0,-1.0,0.0,0.0,0.0,-4.0,Trizano,Giannetti,2,1,6,-2.539999999999992,-7.6200000000000045,0.0,The Ultimate Fighter: Undefeated Finale,Las Vegas,USA
0,-7.0,-2.0,-7.0,-2.0,1.0,1.0,1.0,67.0,Cucciniello,Katona,2,1,2,2.5400000000000205,0.0,0.0,The Ultimate Fighter: Undefeated Finale,Las Vegas,USA
0,-2.0,-3.0,-2.0,-3.0,-1.0,-1.0,-1.0,-67.0,Caceres,Bravo,2,0,2,5.0800000000000125,5.079999999999984,0.0,The Ultimate Fighter: Undefeated Finale,Las Vegas,USA
1,206.0,111.0,135.0,43.0,0.0,0.0,0.0,0.0,Modafferi,Honchak,2,0,12,7.6200000000000045,10.159999999999997,0.0,The Ultimate Fighter: Undefeated Finale,Las Vegas,USA
1,-43.0,-11.0,-16.0,17.0,5.0,1.0,0.0,258.0,Di Chirico,Marquez,2,0,7,-5.0800000000000125,5.0800000000000125,0.0,The Ultimate Fighter: Undefeated Finale,Las Vegas,USA
1,8.0,-38.0,47.0,-2.0,-4.0,-1.0,0.0,-254.0,De La Rosa,Ostovich,2,0,12,10.159999999999997,15.240000000000009,0.0,The Ultimate Fighter: Undefeated Finale,Las Vegas,USA
1,-28.0,15.0,-45.0,-2.0,1.0,0.0,0.0,65.0,Pena,Smullen,2,0,6,15.240000000000009,17.78,0.0,The Ultimate Fighter: Undefeated Finale,Las Vegas,USA
1,-24.0,-18.0,-17.0,-10.0,3.0,1.0,0.0,137.0,Gunther,Zuniga,2,0,6,5.079999999999984,5.079999999999984,0.0,The Ultimate Fighter: Undefeated Finale,Las Vegas,USA
1,30.0,15.0,39.0,23.0,-3.0,1.0,0.0,-119.0,Diamond,Mitchell,2,0,2,-7.6200000000000045,-2.5400000000000205,0.0,The Ultimate Fighter: Undefeated Finale,Las Vegas,USA
0,189.0,116.0,131.0,72.0,-1.0,-2.0,0.0,273.0,Bessette,Peterson,2,0,2,0.0,0.0,0.0,The Ultimate Fighter: Undefeated Finale,Las Vegas,USA
0,-78.0,-48.0,-56.0,-33.0,2.0,0.0,0.0,-237.0,Meerschaert,Piechota,2,0,7,2.539999999999992,2.5400000000000205,0.0,The Ultimate Fighter: Undefeated Finale,Las Vegas,USA
0,62.0,84.0,-126.0,-65.0,9.0,6.0,1.0,892.0,Cerrone,Edwards,3,0,9,-2.5400000000000205,-2.5400000000000205,0.0,UFC Fight Night: Cowboy vs. Edwards,Kallang,Singapore
0,-87.0,-36.0,-19.0,-7.0,-11.0,-5.0,-1.0,-908.0,Saint Preux,Pedro,2,0,5,0.0,2.539999999999992,0.0,UFC Fight Night: Cowboy vs. Edwards,Kallang,Singapore
1,-212.0,-176.0,-50.0,-22.0,-1.0,-1.0,0.0,-107.0,Clark,Eye,2,0,12,-2.539999999999992,-5.079999999999984,0.0,UFC Fight Night: Cowboy vs. Edwards,Kallang,Singapore
1,4.0,3.0,4.0,3.0,1.0,0.0,0.0,28.0,Jingliang,Abe,2,0,9,2.539999999999992,0.0,0.0,UFC Fight Night: Cowboy vs. Edwards,Kallang,Singapore
1,59.0,32.0,37.0,14.0,-1.0,0.0,0.0,36.0,Ishihara,Yan,2,0,0,0.0,5.079999999999984,0.0,UFC Fight Night: Cowboy vs. Edwards,Kallang,Singapore
1,81.0,87.0,-24.0,-16.0,5.0,4.0,2.0,529.0,Arantes,Yadong,2,0,0,0.0,15.23999999999998,0.0,UFC Fight Night: Cowboy vs. Edwards,Kallang,Singapore
0,-65.0,-95.0,62.0,26.0,-5.0,-4.0,-2.0,-590.0,Dy,Young,2,0,2,0.0,-7.6200000000000045,0.0,UFC Fight Night: Cowboy vs. Edwards,Kallang,Singapore
0,-52.0,-18.0,-52.0,-18.0,1.0,0.0,0.0,-3.0,Kenan,Aldana,2,0,9,2.539999999999992,-2.539999999999992,0.0,UFC Fight Night: Cowboy vs. Edwards,Kallang,Singapore
0,-33.0,-9.0,-33.0,-9.0,-1.0,0.0,0.0,10.0,Anzai,Matthews,2,0,9,-10.159999999999997,-7.619999999999976,0.0,UFC Fight Night: Cowboy vs. Edwards,Kallang,Singapore
0,-12.0,-12.0,-12.0,-12.0,0.0,0.0,0.0,-10.0,Pereira,Xiaonan,2,0,13,-10.159999999999997,0.0,0.0,UFC Fight Night: Cowboy vs. Edwards,Kallang,Singapore
1,87.0,57.0,57.0,28.0,4.0,2.0,0.0,135.0,Schnell,Inoue,2,0,3,-2.539999999999992,-2.539999999999992,0.0,UFC Fight Night: Cowboy vs. Edwards,Kallang,Singapore
1,91.0,33.0,75.0,21.0,-3.0,-1.0,0.0,93.0,Lausa,Sasaki,2,0,3,-12.700000000000017,-7.6200000000000045,0.0,UFC Fight Night: Cowboy vs. Edwards,Kallang,Singapore
1,-69.0,-18.0,-71.0,-21.0,1.0,0.0,0.0,-147.0,Yeon Kim,Fabian,2,0,12,2.5400000000000205,15.240000000000009,0.0,UFC Fight Night: Cowboy vs. Edwards,Kallang,Singapore
1,17.0,1.0,17.0,16.0,11.0,0.0,0.0,417.0,Whittaker,Romero,3,0,7,0.0,0.0,0.0,UFC 225: Whittaker vs. Romero 2,Chicago,USA
0,-59.0,-32.0,-27.0,-19.0,-11.0,0.0,1.0,-423.0,Dos Anjos,Covington,3,1,9,-7.6200000000000045,-5.079999999999984,0.0,UFC 225: Whittaker vs. Romero 2,Chicago,USA
0,37.0,32.0,10.0,5.0,1.0,0.0,1.0,180.0,Holm,Anderson,2,0,11,-10.159999999999997,-7.6200000000000045,0.0,UFC 225: Whittaker vs. Romero 2,Chicago,USA
0,-84.0,-60.0,-41.0,-17.0,-3.0,-1.0,-2.0,-239.0,Arlovski,Tuivasa,2,0,4,2.539999999999992,5.0800000000000125,0.0,UFC 225: Whittaker vs. Romero 2,Chicago,USA
0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-15.0,Overeem,Blaydes,2,0,4,0.0,0.0,0.0,UFC 225: Whittaker vs. Romero 2,Chicago,USA
0,64.0,48.0,36.0,23.0,2.0,1.0,0.0,230.0,Gadelha,Esparza,2,0,13,7.6200000000000045,0.0,0.0,UFC 225: Whittaker vs. Romero 2,Chicago,USA
0,-13.0,-25.0,-5.0,-20.0,-1.0,-1.0,1.0,-169.0,Lamas,Bektic,2,0,2,0.0,2.539999999999992,0.0,UFC 225: Whittaker vs. Romero 2,Chicago,USA
1,-58.0,-32.0,-38.0,-12.0,-1.0,0.0,-1.0,-62.0,Coulter,de la Rocha,2,0,4,-10.159999999999997,-10.159999999999997,0.0,UFC 225: Whittaker vs. Romero 2,Chicago,USA
1,11.0,11.0,11.0,11.0,0.0,0.0,0.0,13.0,Evans,Smith,2,0,5,-10.159999999999997,-2.539999999999992,0.0,UFC 225: Whittaker vs. Romero 2,Chicago,USA
0,-25.0,-15.0,-25.0,-15.0,0.0,0.0,0.0,-12.0,Benavidez,Pettis,2,0,3,-5.079999999999984,-10.159999999999997,0.0,UFC 225: Whittaker vs. Romero 2,Chicago,USA
0,-3.0,0.0,-3.0,0.0,0.0,0.0,0.0,-1.0,Guida,Oliveira,2,0,6,-7.6200000000000045,-10.159999999999997,0.0,UFC 225: Whittaker vs. Romero 2,Chicago,USA
1,70.0,28.0,70.0,28.0,0.0,0.0,0.0,25.0,Santiago,Ige,2,0,2,7.6200000000000045,-5.0800000000000125,0.0,UFC 225: Whittaker vs. Romero 2,Chicago,USA
1,40.0,20.0,39.0,19.0,1.0,0.0,0.0,-22.0,Rivera,Moraes,3,0,0,-5.079999999999984,2.539999999999992,0.0,UFC Fight Night: Rivera vs. Moraes,Utica,USA
1,54.0,24.0,40.0,13.0,-1.0,0.0,0.0,35.0,Gillespie,Pichel,2,0,6,-7.6200000000000045,-2.539999999999992,0.0,UFC Fight Night: Rivera vs. Moraes,Utica,USA
1,-33.0,3.0,-48.0,-6.0,9.0,2.0,1.0,113.0,Harris,Spitz,2,0,4,-5.079999999999984,-12.699999999999989,0.0,UFC Fight Night: Rivera vs. Moraes,Utica,USA
0,33.0,21.0,33.0,22.0,-6.0,-1.0,-1.0,81.0,Ellenberger,Saunders,2,0,9,-12.700000000000017,-15.240000000000009,0.0,UFC Fight Night: Rivera vs. Moraes,Utica,USA
0,-22.0,-44.0,-19.0,-43.0,3.0,1.0,0.0,-73.0,Arce,Teymur,2,0,2,5.0800000000000125,2.5400000000000205,0.0,UFC Fight Night: Rivera vs. Moraes,Utica,USA
0,105.0,75.0,104.0,72.0,-5.0,-2.0,0.0,18.0,Villante,Alvey,2,0,5,2.539999999999992,2.539999999999992,0.0,UFC Fight Night: Rivera vs. Moraes,Utica,USA
0,-37.0,-48.0,-16.0,-32.0,1.0,1.0,0.0,-149.0,Eubanks,Murphy,2,0,12,-2.539999999999992,0.0,0.0,UFC Fight Night: Rivera vs. Moraes,Utica,USA
0,-146.0,-38.0,-191.0,-66.0,2.0,1.0,1.0,392.0,Lentz,Teymur,2,0,6,-2.539999999999992,-12.699999999999989,0.0,UFC Fight Night: Rivera vs. Moraes,Utica,USA
0,-30.0,-27.0,5.0,-5.0,-4.0,-2.0,-1.0,-420.0,Muhammad,Rencountre,2,0,9,-7.6200000000000045,-7.6200000000000045,0.0,UFC Fight Night: Rivera vs. Moraes,Utica,USA
0,183.0,84.0,199.0,96.0,2.0,0.0,0.0,0.0,Green,Tibau,2,0,6,0.0,5.079999999999984,0.0,UFC Fight Night: Rivera vs. Moraes,Utica,USA
0,1.0,-45.0,0.0,-47.0,1.0,0.0,0.0,21.0,Eduardo,Wood,2,0,0,2.5400000000000205,5.0800000000000125,0.0,UFC Fight Night: Rivera vs. Moraes,Utica,USA
1,-17.0,67.0,-86.0,3.0,-2.0,0.0,0.0,-19.0,Brooks,Torres,2,0,3,-2.539999999999992,-7.6200000000000045,0.0,UFC Fight Night: Rivera vs. Moraes,Utica,USA
1,-103.0,-63.0,-51.0,-10.0,6.0,4.0,0.0,342.0,Thompson,Till,3,0,9,0.0,2.539999999999992,0.0,UFC Fight Night: Thompson vs. Till,Liverpool,United Kingdom
1,-4.0,-7.0,-17.0,-14.0,-7.0,-4.0,0.0,-339.0,Magny,White,2,0,9,2.539999999999992,10.159999999999997,0.0,UFC Fight Night: Thompson vs. Till,Liverpool,United Kingdom
1,30.0,-1.0,16.0,-7.0,3.0,2.0,2.0,568.0,Allen,Burnell,2,0,2,0.0,2.5400000000000205,0.0,UFC Fight Night: Thompson vs. Till,Liverpool,United Kingdom
0,-120.0,-47.0,-74.0,-21.0,-3.0,-2.0,-2.0,-571.0,Knight,Amirkhani,2,0,2,0.0,-2.539999999999992,0.0,UFC Fight Night: Thompson vs. Till,Liverpool,United Kingdom
0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,-2.0,Silva,Taleb,2,0,9,-5.079999999999984,-7.6200000000000045,0.0,UFC Fight Night: Thompson vs. Till,Liverpool,United Kingdom
0,272.0,180.0,189.0,103.0,5.0,3.0,0.0,426.0,Spicely,Stewart,2,0,7,2.539999999999992,-2.5400000000000205,0.0,UFC Fight Night: Thompson vs. Till,Liverpool,United Kingdom
0,-94.0,-85.0,-32.0,-29.0,-5.0,-3.0,0.0,-425.0,Kelly,Breese,2,0,7,-7.6200000000000045,-7.619999999999976,0.0,UFC Fight Night: Thompson vs. Till,Liverpool,United Kingdom
0,-156.0,-80.0,-136.0,-60.0,0.0,0.0,2.0,41.0,Lansberg,Mazany,2,0,10,2.5400000000000205,-7.6200000000000045,0.0,UFC Fight Night: Thompson vs. Till,Liverpool,United Kingdom
0,-21.0,-17.0,-20.0,-16.0,1.0,0.0,-2.0,-42.0,Scott,Pedersoli Jr.,2,0,9,5.079999999999984,2.539999999999992,0.0,UFC Fight Night: Thompson vs. Till,Liverpool,United Kingdom
1,152.0,101.0,132.0,84.0,6.0,7.0,0.0,252.0,Robertson,McCann,2,0,12,2.539999999999992,2.5400000000000205,0.0,UFC Fight Night: Thompson vs. Till,Liverpool,United Kingdom
1,103.0,16.0,93.0,11.0,10.0,-6.0,0.0,-47.0,Theodorou,Smith,2,0,7,-5.0800000000000125,0.0,0.0,UFC Fight Night: Thompson vs. Till,Liverpool,United Kingdom
0,-141.0,-17.0,-205.0,-82.0,-13.0,2.0,2.0,361.0,Maia,Usman,3,0,9,2.539999999999992,-10.159999999999997,0.0,UFC Fight Night: Maia vs. Usman,Santiago,Chile
0,-95.0,-88.0,-5.0,-5.0,-4.0,-3.0,-2.0,-554.0,Grasso,Suarez,2,0,13,0.0,0.0,0.0,UFC Fight Night: Maia vs. Usman,Santiago,Chile
1,85.0,47.0,77.0,39.0,1.0,0.0,0.0,-12.0,Cannonier,Reyes,2,0,5,-12.699999999999989,0.0,0.0,UFC Fight Night: Maia vs. Usman,Santiago,Chile
1,-6.0,-11.0,-8.0,-13.0,1.0,0.0,0.0,152.0,Rivas,Cannetti,2,0,0,5.0800000000000125,2.539999999999992,0.0,UFC Fight Night: Maia vs. Usman,Santiago,Chile
0,126.0,65.0,113.0,53.0,7.0,2.0,0.0,-25.0,Hardy,Lee,2,0,12,-5.079999999999984,-12.699999999999989,0.0,UFC Fight Night: Maia vs. Usman,Santiago,Chile
0,-36.0,-41.0,-9.0,-15.0,-7.0,-2.0,0.0,-101.0,Luque,Laprise,2,0,9,2.539999999999992,10.159999999999997,0.0,UFC Fight Night: Maia vs. Usman,Santiago,Chile
1,-4.0,15.0,-32.0,-7.0,-2.0,0.0,0.0,40.0,Cummings,Prazeres,2,0,9,15.240000000000009,20.319999999999993,0.0,UFC Fight Night: Maia vs. Usman,Santiago,Chile
1,-37.0,-20.0,-19.0,-8.0,5.0,3.0,0.0,30.0,Moreno,Pantoja,2,0,3,5.0800000000000125,7.6200000000000045,0.0,UFC Fight Night: Maia vs. Usman,Santiago,Chile
1,-22.0,-8.0,-28.0,-13.0,-5.0,-3.0,0.0,-96.0,Botelho,Kondo,2,0,13,10.159999999999997,2.5400000000000205,0.0,UFC Fight Night: Maia vs. Usman,Santiago,Chile
1,-23.0,10.0,-26.0,12.0,6.0,5.0,0.0,300.0,Benitez,Bandenay,2,0,2,-7.6200000000000045,0.0,0.0,UFC Fight Night: Maia vs. Usman,Santiago,Chile
1,-64.0,-44.0,-71.0,-52.0,-5.0,-4.0,2.0,-105.0,Barzola,Davis,2,0,2,-7.6200000000000045,-5.079999999999984,0.0,UFC Fight Night: Maia vs. Usman,Santiago,Chile
1,-11.0,-6.0,5.0,7.0,-1.0,-1.0,-2.0,-194.0,Briones,Saenz,2,0,0,5.0800000000000125,7.6200000000000045,0.0,UFC Fight Night: Maia vs. Usman,Santiago,Chile
0,88.0,70.0,22.0,12.0,7.0,4.0,0.0,798.0,Puelles,Silva,2,0,6,-5.079999999999984,-12.700000000000017,0.0,UFC Fight Night: Maia vs. Usman,Santiago,Chile
0,-85.0,-69.0,-19.0,-12.0,-7.0,-4.0,0.0,-799.0,Nunes,Pennington,3,1,10,2.539999999999992,5.079999999999984,0.0,UFC 224: Nunes vs. Pennington,Rio de Janeiro,Brazil
0,115.0,62.0,123.0,69.0,1.0,0.0,0.0,5.0,Souza,Gastelum,2,0,7,10.159999999999997,2.539999999999992,0.0,UFC 224: Nunes vs. Pennington,Rio de Janeiro,Brazil
0,77.0,62.0,79.0,64.0,-1.0,0.0,0.0,0.0,Dern,Cooper,2,0,13,2.539999999999992,-2.539999999999992,0.0,UFC 224: Nunes vs. Pennington,Rio de Janeiro,Brazil
